Nature,Synthesis
0.003296680148297944,0.0007642663043478261
0.0018853218739467476,0.0006793478260869565
0.0015482810920121335,0.000732421875
0.0036547859791034717,0.000838569972826087
0.0012428378833838894,0.0005519701086956521
0.001205974047859791,0.0007748811141304348
0.001126980114593866,0.0005838145380434783
0.001664138860802157,0.0007961107336956521
0.001327098078867543,0.0006050441576086956
0.001416624536568925,0.0006581182065217391
0.0009847910347152006,0.0006475033967391304
0.0014429558476575666,0.0008491847826086956
0.0021591675092686217,0.0007961107336956521
0.0016904701718907988,0.0005095108695652174
0.0018800556117290193,0.0005413552989130435
0.002243427704752275,0.0011039402173913043
0.0013376306033029996,0.0005307404891304348
0.0006740815638692282,0.0005201256793478261
0.0011111813279406808,0.0005201256793478261
0.0012797017189079879,0.0008916440217391304
0.0010585187057633974,0.0006899626358695652
0.0005371587462082912,0.000594429347826087
0.000990057296932929,0.0006899626358695652
0.0009057971014492754,0.0008597995923913044
0.0007688742837883384,0.0006581182065217391
0.0012797017189079879,0.0008067255434782609
0.0008741995281429053,0.000594429347826087
0.0012270390967307045,0.0007748811141304348
0.0005424250084260196,0.0012100883152173913
0.0007425429726996966,0.0006368885869565217
0.0015798786653185035,0.0006156589673913044
0.0011533114256825077,0.0012950067934782608
0.0009742585102797439,0.0006050441576086956
0.0004792298618132794,0.0006368885869565217
0.0006477502527805865,0.000594429347826087
0.001479819683181665,0.0006475033967391304
0.0008268031681833501,0.000732421875
0.0007899393326592517,0.0006368885869565217
0.0010479861813279406,0.0005731997282608696
0.0007741405460060667,0.0008491847826086956
0.0006582827772160431,0.0007111922554347826
0.0007372767104819683,0.000732421875
0.0005055611729019212,0.0006793478260869565
0.0010269211324570272,0.0008279551630434783
0.0007899393326592517,0.0008810292119565217
0.000563490057296933,0.0006475033967391304
0.0008268031681833501,0.0005731997282608696
0.0010637849679811257,0.0012313179347826087
0.0023750842601954836,0.0018045176630434783
0.0012849679811257162,0.0019106657608695652
0.0009689922480620155,0.0020805027173913045
0.002533072126727334,0.0030782948369565215
0.0016852039096730705,0.002154806385869565
0.000979524772497472,0.0017832880434782608
0.0010953825412874957,0.0021017323369565215
0.0010743174924165823,0.002197265625
0.001585144927536232,0.0019106657608695652
0.0016062099764071452,0.0021123471467391305
0.0014324233232221098,0.0018788213315217392
0.0015746124031007752,0.001995584239130435
0.0016272750252780586,0.002409561820652174
0.0012481041456016179,0.0020698879076086955
0.0014903522076171218,0.0033330502717391305
0.002059108527131783,0.002165421195652174
0.0013165655544320862,0.001953125
0.000747809234917425,0.0019743546195652175
0.0004318335018537243,0.001984969429347826
0.0016220087630603303,0.001677139945652174
0.0004950286484664644,0.0018045176630434783
0.0006688153016514998,0.0019637398097826085
0.00037917087967644087,0.002027428668478261
0.0009321284125379171,0.001953125
0.0006161526794742164,0.0022078804347826085
0.0008952645770138187,0.0018575917119565217
0.0007899393326592517,0.002027428668478261
0.0008268031681833501,0.0024520210597826085
0.0007583417593528817,0.0021760360054347825
0.000900530839231547,0.001846976902173913
0.0006898803505224132,0.001953125
0.001190175261206606,0.0027386209239130435
0.0006530165149983148,0.0006793478260869565
0.000868933265925177,0.0005307404891304348
0.0011954415234243343,0.000626273777173913
0.001358695652173913,0.0008491847826086956
0.0004792298618132794,0.000594429347826087
0.00029491068419278734,0.0006581182065217391
0.0006319514661274014,0.0005413552989130435
0.0005160936973373779,0.0007642663043478261
0.0008215369059656218,0.0005307404891304348
0.0009953235591506572,0.0004458220108695652
0.0007583417593528817,0.0005838145380434783
0.0010953825412874957,0.0009022588315217391
0.0003528395685877991,0.0009128736413043479
0.00037917087967644087,0.0007005774456521739
0.0011427789012470508,0.0007111922554347826
0.0008794657903606337,0.001252547554347826
0.0006688153016514998,0.0005413552989130435
0.0005108274351196495,0.0007430366847826087
0.0003265082574991574,0.0007961107336956521
0.001269169194472531,0.0007748811141304348
0.0009163296258847321,0.0006368885869565217
0.001037453656892484,0.0005838145380434783
0.0009426609369733738,0.0006687330163043479
0.0012165065722952477,0.0009341032608695652
0.00045816481294236604,0.0007218070652173913
0.000900530839231547,0.0006156589673913044
0.0005898213683855747,0.000594429347826087
0.001005856083586114,0.0008067255434782609
0.000563490057296933,0.0009659476902173913
0.0005740225817323896,0.0005519701086956521
0.000489762386248736,0.0005307404891304348
0.0010637849679811257,0.001114555027173913
0.0006846140883046849,0.0009447180706521739
0.0004950286484664644,0.0007218070652173913
0.00010005898213683855,0.0007005774456521739
0.0009689922480620155,0.002154806385869565
0.000595087630603303,0.0007642663043478261
0.0005371587462082912,0.0006899626358695652
0.0003633720930232558,0.0006156589673913044
0.0006214189416919447,0.000732421875
0.0010953825412874957,0.0006687330163043479
0.0010795837546343108,0.0005625849184782609
0.00155881361644759,0.0006581182065217391
0.0010532524435456691,0.000870414402173913
0.0007583417593528817,0.0010190217391304348
0.0008952645770138187,0.000594429347826087
0.000563490057296933,0.0021017323369565215
0.0016114762386248737,0.001252547554347826
0.0013323643410852713,0.000594429347826087
0.0005055611729019212,0.0007430366847826087
0.0006477502527805865,0.0005307404891304348
0.0012533704078193462,0.000870414402173913
0.0005476912706437479,0.0007111922554347826
0.0003370407819346141,0.0004670516304347826
0.0005318924839905629,0.0006793478260869565
0.0005529575328614763,0.000732421875
0.00045816481294236604,0.0007430366847826087
0.0004160347152005393,0.0006581182065217391
0.00039496966632962587,0.0006793478260869565
0.0006003538928210314,0.0009234884510869565
0.0011638439501179642,0.0012100883152173913
0.0007952055948769801,0.0007218070652173913
0.0009321284125379171,0.000594429347826087
0.0012849679811257162,0.0012100883152173913
0.001158577687900236,0.000626273777173913
0.0005213599595551062,0.0007111922554347826
0.000900530839231547,0.0006368885869565217
0.001005856083586114,0.0008810292119565217
0.0008162706437478934,0.0005519701086956521
0.0004792298618132794,0.0006793478260869565
0.0006846140883046849,0.0007430366847826087
0.0006424839905628581,0.0007748811141304348
0.0009742585102797439,0.0007748811141304348
0.001037453656892484,0.0005625849184782609
0.0009163296258847321,0.0004245923913043478
0.0010479861813279406,0.0008173403532608696
0.000579288843950118,0.0009871773097826087
0.00033177451971688575,0.0006581182065217391
0.000868933265925177,0.0006687330163043479
0.0006898803505224132,0.001358695652173913
0.0007741405460060667,0.0007218070652173913
0.0002317155375800472,0.000732421875
0.00037917087967644087,0.000626273777173913
0.0008478682170542636,0.0007218070652173913
0.0006740815638692282,0.0005731997282608696
0.00047396359959555104,0.0007536514945652174
