Nature,Synthesis
0.0010228251507321275,0.00010850694444444444
0.0006406115417743325,8.680555555555556e-05
0.0006459948320413437,0.00010850694444444444
0.000979758828596038,0.00021701388888888888
0.0004575796726959518,0.00015190972222222222
0.000489879414298019,0.00020616319444444444
0.00048449612403100775,9.765625e-05
0.00043604651162790697,9.765625e-05
0.0003983634797588286,0.00011935763888888888
0.000489879414298019,0.00016276041666666666
0.0002745478036175711,0.00016276041666666666
0.0003714470284237726,0.00018446180555555555
0.0009366925064599483,0.00014105902777777776
0.0008774763135228252,0.00015190972222222222
0.0010012919896640827,8.680555555555556e-05
0.0008667097329888028,0.0002712673611111111
0.00032838070628768304,0.00010850694444444444
0.0001991817398794143,0.00018446180555555555
0.0003875968992248062,0.00011935763888888888
0.0003391472868217054,0.0001953125
0.0003445305770887166,0.00016276041666666666
0.0001776485788113695,0.00011935763888888888
0.0003714470284237726,0.00014105902777777776
0.00029069767441860465,0.0002712673611111111
0.00022609819121447027,9.765625e-05
0.00032838070628768304,0.00016276041666666666
0.00023686477174849268,8.680555555555556e-05
0.0003445305770887166,0.00011935763888888888
0.0001884151593453919,0.00017361111111111112
0.0003391472868217054,0.00011935763888888888
0.0007482773471145564,0.00016276041666666666
0.0003983634797588286,0.00017361111111111112
0.0003499138673557278,0.00016276041666666666
0.0001722652885443583,0.00017361111111111112
0.0002637812230835487,0.00016276041666666666
0.0005329457364341085,0.00022786458333333334
0.00032838070628768304,0.00021701388888888888
0.00032299741602067185,0.00010850694444444444
0.00047911283376399655,7.595486111111111e-05
0.0002314814814814815,0.00026041666666666666
0.00022609819121447027,0.00018446180555555555
0.00029069767441860465,0.00017361111111111112
0.00016149870801033592,0.00018446180555555555
0.00031223083548664947,0.00018446180555555555
0.00036606373815676143,0.00016276041666666666
0.0002099483204134367,0.00020616319444444444
0.0003929801894918174,0.00010850694444444444
0.00044142980189491816,0.00021701388888888888
0.0006513781223083548,0.00014105902777777776
0.0004198966408268734,8.680555555555556e-05
0.0003714470284237726,8.680555555555556e-05
0.0007536606373815676,0.0004557291666666667
0.0006459948320413437,0.00014105902777777776
0.0003445305770887166,0.00010850694444444444
0.0004145133505598622,0.00018446180555555555
0.0002637812230835487,0.00011935763888888888
0.00045219638242894054,0.00011935763888888888
0.0005383290267011198,9.765625e-05
0.0004252799310938846,9.765625e-05
0.000489879414298019,8.680555555555556e-05
0.0005867786391042205,0.00023871527777777777
0.0005437123169681309,0.00017361111111111112
0.0006136950904392764,0.0004557291666666667
0.0005221791559000861,0.00028211805555555553
0.00044681309216192935,0.00016276041666666666
0.00022071490094745908,0.00021701388888888888
0.00016688199827734712,0.00010850694444444444
0.0005006459948320414,0.00022786458333333334
0.00013458225667527994,0.00015190972222222222
0.0001722652885443583,0.00021701388888888888
0.00013458225667527994,7.595486111111111e-05
0.0001937984496124031,0.00016276041666666666
0.00024224806201550387,8.680555555555556e-05
0.00031223083548664947,0.00010850694444444444
0.00025839793281653745,7.595486111111111e-05
0.00028531438415159346,0.00023871527777777777
0.00024763135228251506,0.00018446180555555555
0.00031761412575366066,9.765625e-05
0.00029069767441860465,0.00014105902777777776
0.00043604651162790697,0.0002495659722222222
0.0002153316106804479,0.00016276041666666666
0.00024224806201550387,0.00014105902777777776
0.00032838070628768304,0.00017361111111111112
0.00027993109388458226,0.0001953125
0.00013996554694229113,0.00021701388888888888
8.613264427217915e-05,0.00017361111111111112
0.0001776485788113695,0.00016276041666666666
0.00012381567614125753,0.00021701388888888888
0.00016688199827734712,0.00013020833333333333
0.00025839793281653745,0.00017361111111111112
0.00023686477174849268,0.00014105902777777776
0.0003391472868217054,0.00021701388888888888
9.689922480620155e-05,0.00021701388888888888
0.00010766580534022394,0.00018446180555555555
0.0004198966408268734,0.0001953125
0.0002745478036175711,0.00022786458333333334
0.0002153316106804479,0.00011935763888888888
0.00013996554694229113,0.00018446180555555555
9.151593453919036e-05,7.595486111111111e-05
0.00032299741602067185,0.00022786458333333334
0.0002637812230835487,0.00010850694444444444
0.0004145133505598622,0.00014105902777777776
0.0002637812230835487,0.00017361111111111112
0.00032299741602067185,0.00016276041666666666
0.00012919896640826872,0.00014105902777777776
