Nature,Synthesis
0.08213198069925645,0.06934590242346939
0.05170265780730897,0.06976442920918367
0.04615567157095396,0.05153858418367347
0.08655177187153931,0.10013751594387756
0.06048785793387122,0.06419403698979592
0.045987581078943206,0.043158083545918366
0.05715076728365765,0.04403499681122449
0.05283974054738174,0.05559430803571429
0.05395704793545325,0.06569874043367346
0.06604967568422718,0.044533242984693876
0.04836062331909508,0.04420440051020408
0.05952380952380952,0.05573381696428571
0.0671422638822971,0.09166733099489796
0.05514356905552919,0.04920679209183673
0.07454318936877076,0.07034239477040816
0.0922717924379054,0.08084542410714286
